county,category,taxonomic_group,taxonomic_subgroup,common_name,state_conservation_rank,global_conservation_rank,human_pop_county,human_growth_rate,land_area,water_area,pop_per_mi
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Whorled Milkweed,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,River Birch,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Pickering's Reed Grass,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Bush's Sedge,S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Emmons' Sedge,S3,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Muhlenberg's Veinless Sedge,S3,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Walter's Sedge,S3,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Willdenow's Sedge,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,American Bittersweet,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Prickly Hornwort,S3,G4?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Rose Coreopsis,S3,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Sessile Dodder,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Five-angled Dodder,S3,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Red-rooted Flat Sedge,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Houghton's Flat Sedge,S3,G4?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Fragrant Flat Sedge,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Thread-leaved Sundew,S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Black-fruited Spike Rush,S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Robbins Spike Rush,S3,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Black Crowberry,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Dwarf Umbrella Sedge,S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Kidney-leaved Mud Plantain,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Many-flowered Marsh Pennywort,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Illinois Pinweed,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Violet Bush Clover,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Trailing Bush Clover,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Mudwort,S3,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Stiff Yellow Flax,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Nuttall's Lobelia,S3,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Wild Lupine,S3,G5T4?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Hairy Wood Rush,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Spiny Wood Rush,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Bog Aster,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Dune Panic Grass,S3,G5T5?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Wiry Panic Grass,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,American Phragmites,S3,G5T4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Seabeach Knotweed,S3,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Slender Knotweed,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Algae-like Pondweed,S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Mock Bishopweed,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Blackjack Oak,S3,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Small-flowered Crowfoot,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Sooty Beak Sedge,S3S4,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Tall Beak Sedge,S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Long-beaked Beak Sedge,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Pine-barren Sandwort,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Reticulated Nut Sedge,S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Perennial Saltmarsh Aster,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Hiddenfruit Bladderwort,S3,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Lesser Bladderwort,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Zigzag Bladderwort,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Bird's-foot Violet,S3,G5TNR,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Amphibians,Frogs and Toads,Northern Cricket Frog,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Amphibians,Salamanders,Tiger Salamander,S1S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Beetles,Carrion Beetles,American Burying Beetle,SH,G2G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,Owls,Short-eared Owl,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Piping Plover,S3B,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Peregrine Falcon,S3B,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Rails, Coots and Cranes",Black Rail,S1B,G3G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Roseate Tern,S1B,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Butterflies and Moths,Butterflies and Skippers,Hessel's Hairstreak,S1,G3G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Butterflies and Moths,Butterflies and Skippers,Persius Duskywing,S1,G5T1T3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Butterflies and Moths,Butterflies and Skippers,Regal Fritillary,SH,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Conifers,Conifers,Shortleaf Pine,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Conifers,Conifers,Virginia Pine,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Ferns,Lowland Fragile Fern,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Quillworts,Northern Quillwort,S1,GNR,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Ferns,Climbing Fern,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Clubmosses,Carolina Clubmoss,S1,G5T4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Ferns,Southeastern Bracken,SH,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Ferns,Curlygrass Fern,S1,G3G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Virginia Three-seeded Mercury,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Sandplain Gerardia,S1,G3G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Small White Snakeroot,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Nantucket Juneberry,S1,G3Q,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Peanut Grass,SH,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Wild Comfrey,SH,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,White Milkweed,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Thickleaf Orach,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Seaside Orach,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Screw-stem,S1,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Saltmarsh Bulrush,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Side-oats Grama,S2,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Autumnal Water-starwort,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Tall Bellflower,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Thicket Sedge,S1,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Barratt's Sedge,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Button Sedge,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Collins' Sedge,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Mitchell's Sedge,S1S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Reznicek's Sedge,S1S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Short's Sedge,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Straw Sedge,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Lined Sedge,SH,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Bent Sedge,S1,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Cat-tail Sedge,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Dark-green sedge,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Slender Spike Grass,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Large Calyx Goosefoot,S1S2,G5T4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Tall Flat Panic Grass,SH,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Water Pigmyweed,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Dwarf Hawthorn,SH,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Rattlebox,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Field Dodder,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Southern Dodder,S1S2,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Smartweed Dodder,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Yellow Flatsedge,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Coast Flatsedge,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Retrorse Flatsedge,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Dwarf Bulrush,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Northern Tansy-mustard,S1,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Smooth Tick Trefoil,SH,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Nuttall's Tick Trefoil,SH,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Stiff Tick Trefoil,S1,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Velvet Panic Grass,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Wright's Panic Grass,S1S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Slender Crab Grass,S1,G5TNR,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Salt-meadow Grass,S1S2,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,American Waterwort,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Creeping Spike Rush,S1,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Engelmann's Spike Rush,S1,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Ovate Spike Rush,S1S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Angled Spike Rush,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Slender Spike Rush,S1,G5T5?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Three-ribbed Spike Rush,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Coastal Fireweed,S1,G5T3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",White-bracted Boneset,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Serrate Round-leaf Boneset,S1,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Round-leaf Boneset,SH,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,American Ipecac,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Swamp Aster,SH,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Northern Dwarf Huckleberry,S1S2,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Soapwort Gentian,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Southern Bluets,SH,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Purple Bluets,SH,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Whorled Marsh Pennywort,S1,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Bushy St. John's-wort,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Coppery St. John's-wort,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Low St. John's Wort,S1,G5T4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Orchids,Small Whorled Pogonia,S1,G2?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Large Grass-leaved Rush,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Short-fruited Rush,S1,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Weak Rush,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Seaside Toad Rush,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Sedge Rush,S1,G5TNR,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Rushes,Spreading Rush,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Carolina Redroot,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Downy Lettuce,S1,G5?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Leggett's Pinweed,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Minute Duckweed,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Pale Duckweed,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Scotch Lovage,S1,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Orchids,Large Twayblade,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Virginia False Gromwell,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Stalked Bugleweed,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
